"DateTime","Players","Players Trend","Twitch Viewers"
"2022-06-04 00:30:00",118086,205951.7026806383,75585
"2022-06-04 00:40:00",120508,205979.31405698857,75970
"2022-06-04 00:50:00",123219,206001.1422474372,77680
"2022-06-04 01:00:00",125742,206020.7831790124,81228
"2022-06-04 01:10:00",129152,206043.60062210652,80480
"2022-06-04 01:20:00",132989,206063.76277281746,82127
"2022-06-04 01:30:00",136903,206085.67730034725,84113
"2022-06-04 01:40:00",141242,206110.55693342155,82282
"2022-06-04 01:50:00",145913,206137.86284722225,83443
"2022-06-04 02:00:00",149482,206163.56986469356,79939
"2022-06-04 02:10:00",153744,206196.87712191354,81965
"2022-06-04 02:20:00",157998,206233.19601521164,80474
"2022-06-04 02:30:00",162086,206274.00863233022,83417
"2022-06-04 02:40:00",166092,206318.3369088955,83047
"2022-06-04 02:50:00",170070,206368.60357762894,83819
"2022-06-04 03:00:00",173540,206424.60196208107,85061
"2022-06-04 03:10:00",176449,206480.6413759369,85181
"2022-06-04 03:20:00",178153,206537.86516203696,104080
"2022-06-04 03:30:00",179945,206597.75729924487,106791
"2022-06-04 03:40:00",181905,206657.59788359783,110026
"2022-06-04 03:50:00",183358,206713.00573536698,108579
"2022-06-04 04:00:00",184574,206770.9083236882,113527
"2022-06-04 04:10:00",186736,206833.3371638006,114146
"2022-06-04 04:20:00",189919,206902.47755456337,111530
"2022-06-04 04:30:00",193013,206972.64031153542,113226
"2022-06-04 04:40:00",197001,207049.3522514329,114897
"2022-06-04 04:50:00",200389,207129.17709366727,114601
"2022-06-04 05:00:00",202860,207212.78827711634,102995
"2022-06-04 05:10:00",205705,207307.6849233906,103383
"2022-06-04 05:20:00",209272,207416.1877480158,102574
"2022-06-04 05:30:00",212956,207530.9286196538,101888
"2022-06-04 05:40:00",216765,207650.70785108017,89129
"2022-06-04 05:50:00",220130,207774.05285838287,74704
"2022-06-04 06:00:00",222393,207897.52981013,74519
"2022-06-04 06:10:00",225778,208027.76957947525,74354
"2022-06-04 06:20:00",228751,208156.09986772478,74040
"2022-06-04 06:30:00",231973,208286.11399774023,73719
"2022-06-04 06:40:00",235060,208419.09683641972,74106
"2022-06-04 06:50:00",237728,208555.98668981477,74057
"2022-06-04 07:00:00",239792,208694.12341545412,75843
"2022-06-04 07:10:00",241163,208830.8865809634,75432
"2022-06-04 07:20:00",242928,208970.3485863095,76550
"2022-06-04 07:30:00",244030,209109.8286623677,74717
"2022-06-04 07:40:00",244885,209251.28618276014,73535
"2022-06-04 07:50:00",245492,209391.28547660384,72520
"2022-06-04 08:00:00",245342,209528.67674575615,71134
"2022-06-04 08:10:00",244411,209663.1196401014,67997
